2010,P0000,P01001,4450,911200,Transferencias corrientes del Gobierno de Navarra,12480701
2010,A0000,A00000,2285,331100,Vestuario,2000
2010,A0000,A00000,2300,331100,Dietas,2000
2010,A0000,A00000,2301,331100,Gastos de viaje del Sr. Consejero,7000
2010,A0000,A00000,2301,331102,Locomoción y gastos de viaje,4700
2010,A0000,A00000,2339,331100,Consejo Navarro de Cultura,15000
2010,A0000,A00000,6020,331100,Acondicionamiento del Departamento,50000
2010,A0000,A00000,6050,331100,Mobiliario y equipamiento,40000
2010,A0000,A00000,6054,331100,Material técnico,5000
2010,A0000,A00000,6060,331100,Informatización de los Servicios,25000
2010,A0100,A00000,1230,331100,Retribuciones totales fijas de funcionarios,582474
2010,A0100,A00000,1310,331100,Retribuciones del personal contratado temporal,113495
2010,A0100,A00000,1312,331100,Retribuciones del personal contratado para sustituciones,223700
2010,A0100,A00000,1313,331100,Retribuciones del personal contratado para cubrir vacantes,1
2010,A0100,A00000,1600,331100,Seguridad social,180281
2010,A0100,A00000,1702,331100,Horas extraordinarias,1000
2010,A0100,A00000,1703,331100,Remuneración por trabajo en días festivos,450
2010,A0100,A00000,4809,331100,Indemnizaciones por responsabilidad patrimonial,100
2010,A0100,A00000,4809,331102,Ejecución de sentencias,100
2010,A1000,A10000,1000,432100,Retribuciones de altos cargos,60112
2010,A1000,A10000,1230,432100,Retribuciones totales fijas de funcionarios,31889
2010,A1000,A10000,1600,432100,Seguridad social,200343
2010,A1000,A10000,1702,432100,Horas extraordinarias,3350
2010,A1000,A10000,1703,432100,Remuneración por trabajo en días festivos,11650
2010,A1000,A10000,2200,432100,Material de oficina,3000
2010,A1000,A10000,2202,432100,"Suscripciones, libros y prensa",1000
2010,A1000,A10000,2269,432100,Gastos diversos,5700
2010,A1000,A10000,2280,432100,Luz y agua,8000
2010,A1000,A10000,2301,432100,Locomoción y gastos de viaje,4000
2010,A1100,A10001,1230,432300,Retribuciones totales fijas de funcionarios,558352
2010,A1100,A10001,2100,432300,Mantenimiento del entorno de Javier,41300
2010,A1100,A10001,2140,432300,Gastos de mantenimiento de vehículos,5000
2010,A1100,A10001,2212,432300,Gastos de funcionamiento,86000
2010,A1100,A10001,2300,432300,Dietas,3100
2010,A1100,A10001,2301,432300,Locomoción y gastos de viaje,5600
2010,A1100,A10001,4800,432300,Transferencias corrientes para alumnos en prácticas,32500
2010,A1100,A10001,4809,432300,Medidas anticrisis. Visitas gratuitas y descuentos en actividades turísticas,150000
2010,A1100,A10001,7609,432300,Plan Navarra 2012-35. Museo del Encierro y los Sanfermines,8500000
2010,A1110,A10001,2266,432300,Actividades de formación para la profesionalización del sector turístico,100
2010,A1110,A10001,6021,432300,Inversiones en infraestructuras turísticas,31200
2010,A1110,A10001,6021,432302,Plan Navarra 2012-46. Plan integral interdepartamental de actuación en el Camino de Santiago,500000
2010,A1110,A10001,6055,432300,Plan de señalización turística de Navarra,64000
2010,A1120,A10001,2262,432300,Programas de aplicación turística,17500
2010,A1120,A10001,2269,432302,Red de centros de interés turístico,113000
2010,A1120,A10001,2276,432300,Asistencia técnica para desarrollo de productos turísticos,100
2010,A1120,A10001,4609,432300,Ayudas a entes locales y consorcios para desarrollo y promoción turística (ADPT),350000
2010,A1120,A10001,4609,432302,Convenios de alta calidad en destino,25000
2010,A1120,A10001,4609,432304,Ayudas a consorcios para la gestión turística (ADPT),150000
2010,A1120,A10001,4709,432300,Ayudas a pymes para la obtención de la mediación y servicios,25000
2010,A1120,A10001,4709,432302,Ayudas a pymes para la obtención de la Q de calidad,20000
2010,A1120,A10001,4819,432300,Ayudas a asociaciones para desarrollo y promoción turística (ADPT),227000
2010,A1120,A10001,4819,432302,Plan Director de Turismo Cultural. Programa de apertura de iglesias y monumentos,40000
2010,A1120,A10001,6055,432302,Inversiones para aplicación de productos turísticos (PDPT),65000
2010,A1120,A10001,6090,432300,Desarrollo de productos turísticos (PDPT),30000
2010,A1120,A10001,7609,432300,Plan del Pirineo,50000
2010,A1120,A10001,7609,432302,Convenio con entidades locales para desarrollo de productos turísticos (PDPT),1363300
2010,A1120,A10001,7609,432303,Pequeñas inversiones para desarrollo de productos turísticos (PDPT),100000
2010,A1120,A10001,7609,432304,Convenios para el desarrollo de unidades turísticas (PDPT),200000
2010,A1120,A10001,7709,432300,Transferencias a la iniciativa privada para creación de producto turístico,668400
2010,A1120,A10001,7709,432302,Transferencias a la iniciativa privada para planes de calidad turística,100
2010,A1120,A10001,7709,432304,Transferencias a la iniciativa privada para creación de producto turístico. FEDER,447000
2010,A1120,A10001,7819,432300,Ayudas a proyectos de innovación de la Asociación Agrupación Empresarial Innovadora Turismo de Navarra,50000
2010,A1200,A10002,1230,432100,Retribuciones totales fijas de funcionarios,727775
2010,A1200,A10002,2020,432300,Alquiler de locales,9500
2010,A1200,A10002,2212,432300,Gastos de funcionamiento de infraestructuras propias,513600
2010,A1200,A10002,2262,432102,Promoción turística,659300
2010,A1200,A10002,2262,432103,Medidas anticrisis. Refuerzo de la campaña publicitaria,247800
2010,A1200,A10002,2276,432100,Estudios y trabajos técnicos,28500
2010,A1200,A10002,2300,432300,Dietas,8300
2010,A1200,A10002,2301,432300,Locomoción y gastos de viaje,46700
2010,A1200,A10002,4609,432302,Ayudas a entidades locales y consorcios para desarrollo y promoción turística (ADPT),25000
2010,A1200,A10002,4709,432300,Ayudas a la iniciativa privada para el desarrollo y promoción turística (ADPT),125000
2010,A1200,A10002,4709,432302,Transferencias para participación en Convention Bureau,90000
2010,A1200,A10002,4800,432300,Transferencias corrientes para alumnos en prácticas,75000
2010,A1210,A10002,2262,432104,Mantenimiento de la página Web de turismo,148000
2010,A1210,A10002,2400,432300,Publicaciones,187000
2010,A1210,A10002,4609,432300,Convenios de iniciativa pública. Sistema de información turística,71400
2010,A1210,A10002,4819,432100,Convenios con entidades no lucrativas,11200
2010,A1210,A10002,6031,432300,Inversiones en infraestructuras turísticas,20000
2010,A1210,A10002,6089,432300,Inversiones en soportes turísticos,85000
2010,A1220,A10002,2262,432100,Publicidad y difusión,1744000
2010,A1220,A10002,2262,432103,Programas especiales,100
2010,A1220,A10002,2262,432105,Plan de apoyo a la comercialización turística,75000
2010,A1220,A10002,2269,432100,Asistencia a ferias,731000
2010,A2000,A20000,1000,334100,Retribuciones de altos cargos,60112
2010,A2000,A20000,1230,334100,Retribuciones totales fijas de funcionarios,147432
2010,A2000,A20000,1400,334100,Retribuciones del personal adscrito,50083
2010,A2000,A20000,1600,334100,Seguridad social,332320
2010,A2000,A20000,1702,334100,Horas extraordinarias,10750
2010,A2000,A20000,1703,334100,Remuneración por trabajo en días festivos,17957
2010,A2000,A20000,2266,334100,Conferencias y actos conmemorativos,63000
2010,A2000,A20000,2269,334100,Gastos diversos,6000
2010,A2000,A20000,2300,334100,Dietas,6600
2010,A2000,A20000,2301,334100,Locomoción y gastos de viaje,44000
2010,A2000,A20000,4809,334100,Premio Príncipe de Viana,31000
2010,A2010,A20000,2400,334200,Edición de libros y otras publicaciones,250000
2010,A2010,A20000,2400,334202,Acciones de impulso y promoción de las artes,50000
2010,A2010,A20000,4809,334102,Premio a la creación literaria,3000
2010,A2010,A20000,4809,334200,Ayudas a la edición,15000
2010,A2010,A20000,4816,334100,Fundación Arquitectura y Sociedad,120000
2010,A2010,A20000,4816,334102,(**) Asociación Tiza para la promoción del cómic,50000
2010,A2010,A20000,4816,334103,Fundación Juan Bonal. Premio concurso de relatos,3000
2010,A2100,A20001,1230,337100,Retribuciones totales fijas de funcionarios,823474
2010,A2100,A20001,2020,337100,Arrendamiento de edificios,31200
2010,A2100,A20001,2120,337100,Mantenimiento y material fungible,4000
2010,A2100,A20001,2200,337100,Material oficina,3500
2010,A2100,A20001,2202,337100,Adquisición de libros,2100
2010,A2100,A20001,2266,337100,Inscripción para cursos,1000
2010,A2100,A20001,2269,337102,Gastos diversos,2000
2010,A2100,A20001,2271,337100,Limpieza de locales,9200
2010,A2100,A20001,2280,337100,Luz y agua,16000
2010,A2100,A20001,2285,337100,Vestuario,1500
2010,A2100,A20001,4300,337100,Fundación para la Conservación del Patrimonio Histórico de Navarra,310000
2010,A2100,A20001,7300,337100,Fundación para la Conservación del Patrimonio Histórico de Navarra,100
2010,A2100,A20001,7300,337102,Plan Navarra 2012-41. Plan trienal de Patrimonio Cultural de Navarra. Ciudadela de Pamplona,2000000
2010,A2100,A20001,7609,332200,(**) Biblioteca de Fontellas,300000
2010,A2110,A20001,2190,337100,Conservación del patrimonio fotográfico,5000
2010,A2110,A20001,2276,337100,"Proyectos, estudios y documentación",10000
2010,A2110,A20001,2276,337102,Planes directores,75000
2010,A2110,A20001,4609,337100,Programa de divulgación del Castillo de Marcilla,75000
2010,A2110,A20001,6021,337100,"Conservación, restauración y adecuación de monumentos del Gobierno de Navarra",175000
2010,A2110,A20001,6021,337102,Plan Navarra 2012-38. Plan trienal de Patrimonio cultural de Navarra. Castillo de Marcilla,4214000
2010,A2110,A20001,6021,337103,(**) Iluminación del Castillo de Olite,150000
2010,A2110,A20001,6090,337102,Plan trienal de Patrimonio cultural de Navarra. Inventario de arquitectura,45000
2010,A2110,A20001,7300,337100,Plan Navarra 2012-42. Plan trienal de Patrimonio Cultural de Navarra. Albergue en Roncesvalles,2600000
2010,A2110,A20001,7609,337100,Restauración de edificios de carácter municipal,100
2010,A2110,A20001,7800,337100,Restauración de edificios de propiedad particular,100
2010,A2110,A20001,7819,337100,Restauración y protección de edificios histórico-artísticos,300000
2010,A2110,A20001,7819,337102,Restauración y protección de edificios titularidad de la Iglesia Católica,100
2010,A2110,A20001,7819,337106,Restauración de la fachada de la Catedral de Pamplona,450000
2010,A2110,A20001,7819,337107,Plan Navarra 2012-44. Pináculos  de la Catedral de Pamplona,600000
2010,A2110,A20001,7819,337108,Plan Navarra 2012-40. Plan trienal de Patrimonio Cultural de Navarra. San Pedro de la Rúa,1809600
2010,A2110,A20001,7819,337109,(**) Restauración de la Torre de San Pedro de Olite,100000
2010,A2120,A20001,2140,337400,Repercusión gastos mantenimiento vehículos,1500
2010,A2120,A20001,2269,337400,Campañas arqueológicas propias y mantenimiento de yacimientos,50000
2010,A2120,A20001,7609,337102,(**) Musealización de Las Eretas,70000
2010,A2120,A20001,7609,337400,(**) Puesta en marcha del Plan Director de Santa Kriz (Eslava),75000
2010,A2120,A20001,7819,337400,Musealización de yacimientos,65000
2010,A2130,A20001,6090,337100,Plan Trienal de Patrimonio Cultural de Navarra. Inventario de patrimonio mobiliario,10000
2010,A2130,A20001,6090,337103,Gastos para la implantación del Registro del Patrimonio Cultural,12000
2010,A2130,A20001,6090,337400,Plan Trienal de Patrimonio Cultural de Navarra. Inventario de patrimonio arqueológico,40000
2010,A2130,A20001,7800,337100,Restauración del patrimonio mobiliario de propiedad particular,100
2010,A2130,A20001,7819,337100,Restauración y protección del patrimonio mobiliario,220000
2010,A2500,A20002,1230,334100,Retribuciones totales fijas de funcionarios,630317
2010,A2500,A20002,1400,334100,Retribuciones del personal adscrito,50760
2010,A2500,A20002,2200,335200,Material de oficina,2200
2010,A2500,A20002,2230,335200,"Mensajería, reparto y transportes",9000
2010,A2500,A20002,2269,334100,Gastos diversos,20000
2010,A2500,A20002,2269,335100,Concursos internacionales de interpretación musical Julián Gayarre y Pablo Sarasate,200000
2010,A2500,A20002,2279,334100,Programas propios,132500
2010,A2500,A20002,2279,334102,Programa Semana de estudios medievales,80000
2010,A2500,A20002,2279,334103,Programa Semana de música antigua de Estella,100000
2010,A2500,A20002,2279,334104,Programa Exposiciones,40000
2010,A2500,A20002,2279,335100,Programa Conciertos escolares,170000
2010,A2500,A20002,2279,335102,Programa Escena,200000
2010,A2500,A20002,2279,335103,Programa Cultur,250000
2010,A2500,A20002,2279,335104,Programa Ciclo de música de órgano,40000
2010,A2500,A20002,2279,335105,Programa Nocturna,190000
2010,A2500,A20002,2279,335106,Programa Música en el Reyno,75000
2010,A2500,A20002,2279,335107,(**) Plan Director de Música. Presencia de grupos navarros en las casas de cultura de Navarra,100000
2010,A2500,A20002,2279,335108,(**) Programación Sala Cámara Baluarte grupos navarros,100000
2010,A2500,A20002,2279,335200,Festival de teatro clásico de Olite,750000
2010,A2500,A20002,4300,334100,Programaciones artísticas de la Fundación Baluarte,1200000
2010,A2500,A20002,4300,335200,"Fundación INAAC, Instituto Navarro de las Artes Audiovisuales y de la Cinematografía",1050000
2010,A2500,A20002,4609,334100,(**) Ayudas a acciones culturales en ayuntamientos,550000
2010,A2500,A20002,4609,334103,Premio Lázaro Galdiano,3000
2010,A2500,A20002,4609,334104,(**) Premio Ópera Prima,84000
2010,A2500,A20002,4609,334105,Acciones Pamplona 2016,30000
2010,A2500,A20002,4609,335200,Red de Teatros de Navarra,650000
2010,A2500,A20002,4809,331100,Premios,78000
2010,A2500,A20002,4809,334100,Ayudas para proyectos de artes plásticas,60000
2010,A2500,A20002,4809,334102,Ayudas para la formación artística,500000
2010,A2500,A20002,4809,334103,Ayudas para montajes escénicos,70000
2010,A2500,A20002,4809,334104,(**) Plan anticrisis-Bono Cultural,500000
2010,A2500,A20002,4809,335100,(**) Convenio con la escuela de canto Eugenia Echarren,25000
2010,A2500,A20002,4816,334102,Convenios con entidades artísticas y culturales,150000
2010,A2500,A20002,4816,334106,Convenio con el Patronato de Santa María la Real de Nájera,3000
2010,A2500,A20002,4816,334107,(**) Fundación María Forcada,50000
2010,A2500,A20002,4816,335100,Convenio con la Coral de Cámara,160000
2010,A2500,A20002,4816,335102,Convenio con la Fundación Pablo Sarasate,4700000
2010,A2500,A20002,4816,335105,(**) Formación de gestores culturales,30000
